NB_ ('var', 'median') ; 0.9085173501577287 ; 0.7381703470031545 ; 0.8769716088328076 ; 0.7444794952681388
NB_ ('var', 'skew') ; 0.9085173501577287 ; 0.7444794952681388 ; 0.8454258675078864 ; 0.7192429022082019
NB_ ('median', 'skew') ; 0.8485804416403786 ; 0.7476340694006309 ; 0.8832807570977917 ; 0.7444794952681388
NB_ ('mean', 'kurtosis', 'var') ; 0.9053627760252366 ; 0.7444794952681388 ; 0.8454258675078864 ; 0.7444794952681388
NB_ ('mean', 'kurtosis', 'median') ; 0.5394321766561514 ; 0.7476340694006309 ; 0.7886435331230284 ; 0.7444794952681388
NB_ ('mean', 'kurtosis', 'skew') ; 0.861198738170347 ; 0.7476340694006309 ; 0.8548895899053628 ; 0.7444794952681388
NB_ ('mean', 'var', 'median') ; 0.9053627760252366 ; 0.7444794952681388 ; 0.8485804416403786 ; 0.7444794952681388
NB_ ('mean', 'var', 'skew') ; 0.9053627760252366 ; 0.7476340694006309 ; 0.8454258675078864 ; 0.7160883280757098
NB_ ('mean', 'median', 'skew') ; 0.9116719242902208 ; 0.7476340694006309 ; 0.8548895899053628 ; 0.7444794952681388
NB_ ('kurtosis', 'var', 'median') ; 0.9053627760252366 ; 0.7444794952681388 ; 0.8454258675078864 ; 0.7444794952681388
NB_ ('kurtosis', 'var', 'skew') ; 0.9053627760252366 ; 0.7476340694006309 ; 0.8454258675078864 ; 0.7413249211356467
NB_ ('kurtosis', 'median', 'skew') ; 0.8264984227129337 ; 0.7476340694006309 ; 0.8548895899053628 ; 0.7444794952681388
NB_ ('var', 'median', 'skew') ; 0.9053627760252366 ; 0.7476340694006309 ; 0.8485804416403786 ; 0.7413249211356467
NB_ ('mean', 'kurtosis', 'var', 'median') ; 0.4952681388012618 ; 0.7444794952681388 ; 0.7413249211356467 ; 0.7444794952681388
NB_ ('mean', 'kurtosis', 'var', 'skew') ; 0.5930599369085173 ; 0.7476340694006309 ; 0.8454258675078864 ; 0.7413249211356467
NB_ ('mean', 'kurtosis', 'median', 'skew') ; 0.3659305993690852 ; 0.7476340694006309 ; 0.4637223974763407 ; 0.7444794952681388
NB_ ('mean', 'var', 'median', 'skew') ; 0.526813880126183 ; 0.7476340694006309 ; 0.8454258675078864 ; 0.7413249211356467
NB_ ('kurtosis', 'var', 'median', 'skew') ; 0.49842271293375395 ; 0.7444794952681388 ; 0.8391167192429022 ; 0.7444794952681388
NB_ ('mean', 'kurtosis', 'var', 'median', 'skew') ; 0.33753943217665616 ; 0.7444794952681388 ; 0.4416403785488959 ; 0.7444794952681388
